Depth,Reeval_level,Time(s),Preeval
4,3,60.42754026502371,3
4,3,90.18085279129446,3
4,3,167.83986988849938,3
4,3,31.917358495295048,3
4,3,263.18594333715737,3
2,1,5.045263350009918,4
2,1,3.5857456140220165,4
2,1,1.7020972706377506,4
2,1,2.3003185596317053,4
2,1,1.8495305869728327,4
2,1,1.6777626108378172,4
2,1,2.0815417114645243,4
2,1,1.1413867212831974,4
2,1,1.670335216447711,4
2,1,1.6457023937255144,4
2,1,2.54117320291698,4
2,1,2.660622898489237,4
2,1,1.7079348303377628,4
2,1,3.3185854963958263,4
2,1,1.6192261949181557,4
2,1,3.762269714847207,4
2,1,3.3484068736433983,4
2,1,2.8405947498977184,4
2,1,1.40943861939013,4
2,1,2.0960531812161207,4
2,1,0.981308052316308,4
2,1,1.7722327038645744,4
2,1,2.948257576674223,4
2,1,2.469149362295866,4
2,1,1.7523439638316631,4
2,1,2.561297545209527,4
2,1,1.8898292891681194,4
2,1,2.919936526566744,4
2,1,1.4076175186783075,4
2,1,2.743806891143322,4
2,1,2.893944587558508,4
2,1,2.261056100949645,4
2,1,2.024717204272747,4
2,1,2.223466755822301,4
2,1,2.06272279471159,4
2,1,1.7487643864005804,4
2,1,1.7145004644989967,4
2,1,2.680668354034424,4
2,1,1.756179317831993,4
2,1,1.1953807976096869,4
2,1,0.8626581970602274,4
2,1,3.972214901819825,4
2,1,2.8901420030742884,4
2,1,2.9218115601688623,4
2,1,1.6449576206505299,4
2,1,3.5356838665902615,4
2,1,2.0749007426202297,4
2,1,2.2601879201829433,4
2,1,1.6165910195559263,4
2,1,2.299728324636817,4
2,1,2.3914046846330166,4
2,1,2.4831411708146334,4
2,1,0.6978156045079231,4
2,1,1.3314213175326586,4
2,1,0.9628171306103468,4
2,1,1.0507057085633278,4
2,1,0.7476420514285564,4
2,1,1.1044637188315392,4
2,1,0.9036012254655361,4
2,1,0.7806250471621752,4
2,1,1.2891219668090343,4
2,1,1.1671470813453197,4
2,1,0.9406766351312399,4
2,1,1.7491630613803864,4
2,1,0.904698958620429,4
2,1,2.0439509451389313,4
2,1,0.8718934543430805,4
2,1,1.0563208516687155,4
2,1,1.039191136136651,4
2,1,1.2893716059625149,4
2,1,1.9390231054276228,4
2,1,1.5080722905695438,4
2,1,1.092326920479536,4
2,1,1.8715734519064426,4
2,1,1.056349204853177,4
2,1,1.8678512442857027,4
3,2,50.150172336027026,4
3,2,19.587301636114717,4
3,2,11.841820359230042,4
3,2,31.29502180032432,4
3,2,11.115544090047479,4
3,2,6.964194346219301,4
3,2,8.422076381742954,4
3,2,5.333446616306901,4
3,2,15.706896802410483,4
3,2,18.80242001824081,4
3,2,42.59780075028539,4
3,2,19.73883826099336,4
3,2,9.627580042928457,4
3,2,29.45114941895008,4
3,2,12.410176215693355,4
3,2,37.29868481308222,4
3,2,33.876725452020764,4
3,2,22.545408569276333,4
3,2,19.702724238857627,4
3,2,16.070507615804672,4
3,2,4.3150385189801455,4
3,2,17.583590948954225,4
3,2,27.713565619662404,4
3,2,20.397554237395525,4
3,2,20.75867646187544,4
3,2,31.704229461029172,4
3,2,15.410228703171015,4
3,2,12.765255300328135,4
3,2,7.63444484770298,4
3,2,24.490984544157982,4
3,2,18.12359015457332,4
3,2,19.211035389453173,4
3,2,13.540529493242502,4
3,2,13.407003303989768,4
3,2,27.921519231051207,4
3,2,9.830287035554647,4
3,2,13.7824393119663,4
3,2,30.765450049191713,4
3,2,12.46117378398776,4
3,2,12.580092830583453,4
3,2,5.243901833891869,4
3,2,26.061811527237296,4
3,2,24.99039414897561,4
3,2,31.95324189402163,4
3,2,6.8636634312570095,4
3,2,60.83798970840871,4
3,2,23.795296972617507,4
3,2,20.36688227392733,4
3,2,9.502299455925822,4
3,2,9.632504846900702,4
3,2,26.514818051829934,4
3,2,25.214715268462896,4
3,2,2.2910173051059246,4
3,2,10.355350967496634,4
3,2,12.6215292327106,4
3,2,5.843874854966998,4
3,2,5.3638498820364475,4
3,2,5.9607631880789995,4
3,2,7.271691964939237,4
3,2,3.939157424494624,4
3,2,10.57199851796031,4
3,2,10.528525996953249,4
3,2,7.773074239492416,4
3,2,7.142828740179539,4
3,2,6.904834100976586,4
3,2,8.774376347661018,4
3,2,3.4408756755292416,4
3,2,5.6461714673787355,4
3,2,19.078882578760386,4
3,2,3.748157477006316,4
3,2,11.163373716175556,4
3,2,10.421930706128478,4
3,2,11.041134180501103,4
3,2,16.22792044840753,4
3,2,7.006691992282867,4
3,2,22.82951688207686,4
4,3,764.2205030247569,4
4,3,295.70800547488034,4
4,3,91.9661000482738,4
4,3,442.1477001812309,4
4,3,151.25136351771653,4
4,3,59.66672033444047,4
4,3,156.64075485244393,4
4,3,103.24324488639832,4
4,3,216.11338308639824,4
4,3,140.7132456395775,4
4,3,599.9673323314637,4
4,3,260.35023597069085,4
4,3,138.31640004739165,4
4,3,465.1597737632692,4
4,3,118.3292537573725,4
4,3,616.0935363247991,4
4,3,392.7190839909017,4
4,3,292.7817568462342,4
4,3,157.51198824308813,4
4,3,197.06668580695987,4
4,3,61.04232174158096,4
4,3,162.28859218023717,4
4,3,422.80576839484274,4
4,3,176.5727041270584,4
4,3,280.4887708146125,4
4,3,375.263430332765,4
4,3,338.857333002612,4
4,3,188.8678545616567,4
4,3,69.05443747900426,4
4,3,248.13502857089043,4
4,3,224.85269383341074,4
4,3,272.42087322473526,4
4,3,203.09148066863418,4
4,3,162.0732440147549,4
4,3,346.87116552330554,4
4,3,154.76364774815738,4
4,3,120.55878401361406,4
