Depth,Reeval_level,N_best,percentage,percentage_epsilon,Time(s),Preeval
2,1,5,,,0.9067344181239605,3
2,1,5,,,0.931840680539608,3
2,1,5,,,0.9329262338578701,3
2,1,5,,,0.927597638219595,3
2,1,5,,,0.4698486737906933,3
2,1,5,,,0.9105876684188843,3
2,1,5,,,0.6707784812897444,3
2,1,5,,,0.48306508362293243,3
2,1,5,,,0.8080279193818569,3
2,1,5,,,0.9142011012881994,3
2,1,5,,,0.49801963567733765,3
2,1,5,,,0.5554939843714237,3
2,1,5,,,0.773192448541522,3
2,1,5,,,0.9357758145779371,3
2,1,5,,,0.665998512879014,3
2,1,5,,,0.5774534791707993,3
2,1,5,,,0.7522644810378551,3
2,1,5,,,0.526787044480443,3
2,1,5,,,0.5870354194194078,3
2,1,5,,,0.4451382402330637,3
2,1,6,,,1.5429258905351162,3
2,1,6,,,0.7840037494897842,3
2,1,6,,,0.930161876603961,3
2,1,6,,,0.8247969150543213,3
2,1,6,,,0.8110212739557028,3
2,1,6,,,0.7282098159193993,3
2,1,6,,,0.6007341053336859,3
2,1,6,,,0.49151086807250977,3
2,1,6,,,0.5774014927446842,3
2,1,6,,,0.8947465308010578,3
2,1,6,,,0.7476591560989618,3
2,1,6,,,0.6340222395956516,3
2,1,6,,,0.8526347819715738,3
2,1,6,,,0.8614232838153839,3
2,1,6,,,0.941783444955945,3
2,1,6,,,0.7448829747736454,3
2,1,6,,,0.8873132076114416,3
2,1,6,,,0.9835111014544964,3
2,1,6,,,0.6359269209206104,3
2,1,6,,,0.5537956729531288,3
2,1,6,,,0.7886015977710485,3
2,1,6,,,0.7971982639282942,3
2,1,6,,,0.6273689847439528,3
2,1,6,,,0.9777229614555836,3
2,1,6,,,0.7596803363412619,3
2,1,6,,,0.4560651443898678,3
2,1,6,,,0.9694390669465065,3
2,1,6,,,0.8170844335108995,3
2,1,6,,,0.8944963365793228,3
2,1,6,,,0.5666671115905046,3
2,1,6,,,0.5359922628849745,3
2,1,6,,,0.5553653966635466,3
2,1,6,,,0.8554625790566206,3
2,1,6,,,0.8318261485546827,3
2,1,6,,,0.6327559035271406,3
2,1,6,,,0.9550447352230549,3
2,1,6,,,0.9801845028996468,3
2,1,6,,,0.9049223177134991,3
2,1,6,,,0.9831736888736486,3
2,1,6,,,0.9006463699042797,3
2,1,6,,,0.874440124258399,3
2,1,6,,,0.8260658197104931,3
2,1,6,,,0.7675441354513168,3
2,1,6,,,0.9746430721133947,3
2,1,6,,,0.6096105892211199,3
2,1,6,,,0.9705891273915768,3
2,1,6,,,0.6178854666650295,3
2,1,6,,,0.8288223426789045,3
2,1,6,,,0.9814885910600424,3
2,1,6,,,0.47271052934229374,3
2,1,6,,,0.6368608865886927,3
2,1,6,,,0.4741950314491987,3
2,1,6,,,0.548992183059454,3
2,1,6,,,0.9748101327568293,3
2,1,6,,,0.5550111718475819,3
2,1,6,,,0.44573090597987175,2
2,1,6,,,0.7308820839971304,3
2,1,6,,,0.9652901533991098,3
2,1,6,,,0.9787791576236486,3
2,1,6,,,0.7999362237751484,3
2,1,6,,,0.49040679819881916,3
2,1,6,,,0.7568512987345457,3
2,1,6,,,0.8322480749338865,3
2,1,6,,,0.6663710474967957,3
2,1,6,,,0.9581448305398226,3
2,1,6,,,0.9702057503163815,3
2,1,6,,,0.9801437314599752,3
2,1,6,,,0.6354045905172825,3
2,1,6,,,0.9021954834461212,3
2,1,6,,,0.5012067370116711,3
2,1,6,,,0.970953106880188,3
2,1,6,,,0.9689406901597977,3
2,1,6,,,0.5550911016762257,3
2,1,6,,,0.8979459069669247,3
2,1,6,,,0.6010169591754675,3
2,1,6,,,0.9049780629575253,3
2,1,6,,,0.8160052169114351,3
2,1,6,,,0.8481572028249502,3
2,1,6,,,0.9778110049664974,3
2,1,6,,,0.6324799992144108,3
2,1,6,,,0.8277786280959845,3
2,1,6,,,0.8303525391966105,3
2,1,6,,,0.7167552672326565,3
2,1,6,,,0.5034817382693291,3
2,1,6,,,0.7284119855612516,3
2,1,6,,,0.9799493998289108,3
2,1,6,,,0.9762875773012638,3
2,1,6,,,0.8269092310220003,3
2,1,6,,,0.6502196788787842,3
2,1,6,,,0.6890640538185835,3
2,1,6,,,0.45242125540971756,3
2,1,6,,,0.9374044872820377,3
2,1,6,,,0.7196534909307957,3
2,1,6,,,0.8572002723813057,3
2,1,6,,,0.8032898213714361,3
2,1,6,,,0.9626474305987358,3
2,1,6,,,0.9591240603476763,3
2,1,6,,,0.7741070091724396,3
2,1,6,,,0.9574500545859337,3
2,1,6,,,0.9786791745573282,3
2,1,6,,,0.7482419088482857,3
2,1,6,,,0.7833747528493404,3
2,1,6,,,0.5717344526201487,3
2,1,6,,,0.8515132982283831,3
2,1,6,,,0.7611003778874874,3
2,1,6,,,0.6001663058996201,3
2,1,6,,,0.8661782424896955,3
2,1,6,,,0.7437843605875969,3
2,1,6,,,0.8348958734422922,3
2,1,6,,,0.5729401018470526,3
2,1,6,,,0.5953367725014687,3
2,1,6,,,0.926657285541296,3
2,1,6,,,0.9706069156527519,3
2,1,6,,,0.6221108585596085,3
2,1,6,,,0.6279464215040207,3
2,1,6,,,0.8193500339984894,3
2,1,6,,,0.9783624317497015,3
2,1,6,,,0.8392976894974709,3
2,1,6,,,0.8637713473290205,3
2,1,6,,,0.9795840680599213,3
2,1,6,,,0.9599713440984488,3
2,1,6,,,0.8180877510458231,3
2,1,6,,,0.9769177101552486,3
2,1,6,,,0.8062456343322992,3
2,1,6,,,0.8396068494766951,3
2,1,6,,,0.9749481678009033,3
2,1,6,,,0.8148025963455439,3
2,1,6,,,0.40776442736387253,3
2,1,6,,,0.69482640363276,3
2,1,6,,,0.7224374040961266,3
2,1,6,,,0.8286945894360542,3
2,1,6,,,0.9769604355096817,3
2,1,6,,,0.5743244346231222,3
2,1,6,,,0.8201319798827171,3
2,1,6,,,0.620616028085351,3
2,1,6,,,0.7196427881717682,3
2,1,6,,,0.572104562073946,3
2,1,6,,,0.9670801982283592,3
2,1,6,,,0.6713454239070415,3
2,1,6,,,0.8258733432739973,3
2,1,6,,,0.4673839136958122,3
2,1,6,,,0.944818751886487,3
2,1,6,,,0.787981016561389,3
2,1,6,,,0.9763374235481024,3
2,1,6,,,0.872678691521287,3
2,1,6,,,0.5977685358375311,3
2,1,6,,,0.6330571640282869,3
2,1,6,,,0.6889636889100075,3
2,1,6,,,0.6204688604921103,3
2,1,6,,,0.45167382434010506,3
2,1,6,,,0.6005559675395489,3
2,1,6,,,0.586780846118927,3
2,1,6,,,0.8621220514178276,3
2,1,6,,,0.5111693423241377,3
2,1,6,,,0.9764112867414951,3
2,1,6,,,0.6384116280823946,3
2,1,6,,,0.9729641731828451,3
2,1,6,,,0.8457828760147095,3
2,1,6,,,0.5216617807745934,3
2,1,6,,,0.8221264407038689,3
2,1,6,,,0.8327041678130627,3
2,1,6,,,0.7044854871928692,3
2,1,6,,,0.9457785934209824,3
2,1,6,,,0.6202893890440464,3
2,1,6,,,0.8576674647629261,3
2,1,6,,,0.722455445677042,3
2,1,6,,,0.8532294724136591,3
2,1,6,,,0.955350074917078,3
2,1,6,,,0.6148909740149975,3
2,1,6,,,0.8190640863031149,3
2,1,6,,,0.6216700561344624,3
2,1,6,,,0.4394764769822359,3
2,1,6,,,0.9749339111149311,3
2,1,6,,,0.9859781712293625,3
2,1,6,,,0.9047288987785578,3
2,1,6,,,0.8910196032375097,3
2,1,6,,,0.9728528875857592,3
2,1,6,,,0.8189076036214828,3
2,1,6,,,0.8484163712710142,3
2,1,6,,,0.810856319963932,3
2,1,6,,,0.7057172004133463,3
2,1,6,,,0.8641761001199484,3
2,1,6,,,0.6173877194523811,3
2,1,6,,,0.6199915241450071,3
2,1,6,,,0.6381590720266104,3
2,1,6,,,0.8135521374642849,3
2,1,6,,,0.9023175723850727,3
2,1,6,,,0.638668242841959,3
2,1,6,,,0.7128690015524626,3
2,1,6,,,0.9399636592715979,3
2,1,6,,,0.9693493526428938,3
2,1,6,,,0.976912772282958,3
2,1,6,,,0.9692546240985394,3
2,1,6,,,0.46820058301091194,3
2,1,6,,,0.9350436422973871,3
2,1,6,,,0.6700837630778551,3
2,1,6,,,0.4861038513481617,3
2,1,6,,,0.8333306070417166,3
2,1,6,,,0.9472902342677116,3
2,1,6,,,0.5220632813870907,3
2,1,6,,,0.5844633653759956,3
2,1,6,,,0.8002678789198399,3
2,1,6,,,0.970750430598855,3
2,1,6,,,0.6794367283582687,3
2,1,6,,,0.6280118674039841,3
2,1,6,,,0.7824464477598667,3
2,1,6,,,0.5595253184437752,3
2,1,6,,,0.6335670966655016,3
2,1,6,,,0.4547162167727947,3
2,1,7,,,1.5509978588670492,3
2,1,7,,,0.7965647764503956,3
2,1,7,,,0.9756482504308224,3
2,1,7,,,0.8407075982540846,3
2,1,7,,,0.8238353133201599,3
2,1,7,,,0.740856496617198,3
2,1,7,,,0.6129059288650751,3
2,1,7,,,0.49925695173442364,3
2,1,7,,,0.613625779747963,3
2,1,7,,,0.9242913909256458,3
2,1,7,,,0.7920161802321672,3
2,1,7,,,0.6323666926473379,3
2,1,7,,,0.8965306524187326,3
2,1,7,,,0.9044343307614326,3
2,1,7,,,0.9895774982869625,3
2,1,7,,,0.7742536589503288,3
2,1,7,,,0.911489887163043,3
2,1,7,,,1.0183011498302221,3
2,1,7,,,0.6793031133711338,3
2,1,7,,,0.5678115859627724,3
2,1,7,,,0.8129830919206142,3
2,1,7,,,0.8355303443968296,3
2,1,7,,,0.6752852480858564,3
2,1,7,,,1.0181941166520119,3
2,1,7,,,0.7753365747630596,3
2,1,7,,,0.4675710964947939,3
2,1,7,,,1.0184461381286383,3
2,1,7,,,0.8497376888990402,3
2,1,7,,,0.9432916380465031,3
2,1,7,,,0.6134377773851156,3
2,1,7,,,0.5424087028950453,3
2,1,7,,,0.5885514840483665,3
2,1,7,,,0.9162946250289679,3
2,1,7,,,0.869782280176878,3
2,1,7,,,0.6768730226904154,3
2,1,7,,,1.0049429256469011,3
2,1,7,,,1.0201138816773891,3
2,1,7,,,0.9360942635685205,3
2,1,7,,,1.0241985600441694,3
2,1,7,,,0.9286995735019445,3
2,1,7,,,0.9140694681555033,3
2,1,7,,,0.8437948673963547,3
2,1,7,,,0.7928477209061384,3
2,1,7,,,1.018460426479578,3
2,1,7,,,0.6497783716768026,3
2,1,7,,,1.0157677736133337,3
2,1,7,,,0.6618630159646273,3
2,1,7,,,0.8441918734461069,3
2,1,7,,,1.0199052225798368,3
2,1,7,,,0.48639613948762417,3
2,1,7,,,0.6591860856860876,3
2,1,7,,,0.48510031029582024,3
2,1,7,,,0.5445387773215771,3
2,1,7,,,1.0118764601647854,3
2,1,7,,,0.5593434926122427,3
2,1,7,,,0.45127807930111885,2
2,1,7,,,0.7492620516568422,3
2,1,7,,,1.004954006522894,3
2,1,7,,,1.0165414065122604,3
2,1,7,,,0.8223990518599749,3
2,1,7,,,0.5124913100153208,3
2,1,7,,,0.7685928177088499,3
2,1,7,,,0.8425380457192659,3
2,1,7,,,0.6782491840422153,3
2,1,7,,,0.9964950364083052,3
2,1,7,,,1.0064253453165293,3
2,1,7,,,1.020245786756277,3
2,1,7,,,0.6793686728924513,3
2,1,7,,,0.9290032237768173,3
2,1,7,,,0.5210048537701368,3
2,1,7,,,1.0163199342787266,3
2,1,7,,,1.009166680276394,3
2,1,7,,,0.5680219605565071,3
2,1,7,,,0.9251370076090097,3
2,1,7,,,0.6136184949427843,3
2,1,7,,,0.9293762668967247,3
2,1,7,,,0.8303645644336939,3
2,1,7,,,0.8713144883513451,3
2,1,7,,,1.0202388241887093,3
2,1,7,,,0.6758468206971884,3
2,1,7,,,0.8457996193319559,3
2,1,7,,,0.8459347207099199,3
2,1,7,,,0.7386839278042316,3
2,1,7,,,0.5154232438653708,3
2,1,7,,,0.7371841445565224,3
2,1,7,,,1.008978582918644,3
2,1,7,,,1.021224208176136,3
2,1,7,,,0.8421826157718897,3
2,1,7,,,0.6632363311946392,3
2,1,7,,,0.7075518444180489,3
2,1,7,,,0.4542025402188301,3
2,1,7,,,0.9738510958850384,3
2,1,7,,,0.7297033369541168,3
2,1,7,,,0.9026383887976408,3
2,1,7,,,0.8300950694829226,3
2,1,7,,,0.9952120166271925,3
2,1,7,,,1.0046271160244942,3
2,1,7,,,0.7998113483190536,3
2,1,7,,,0.9913034439086914,3
2,1,7,,,1.0194825399667025,3
2,1,7,,,0.7794471122324467,3
2,1,7,,,0.8066507447510958,3
2,1,7,,,0.5975380875170231,3
2,1,7,,,0.869649475440383,3
2,1,7,,,0.7805451899766922,3
2,1,7,,,0.6115703117102385,3
2,1,7,,,0.9073903430253267,3
2,1,7,,,0.757836127653718,3
2,1,7,,,0.8462460543960333,3
2,1,7,,,0.6024928148835897,3
2,1,7,,,0.6095164231956005,3
2,1,7,,,0.9651683047413826,3
2,1,7,,,1.0199480466544628,3
2,1,7,,,0.6456832308322191,3
2,1,7,,,0.6712931506335735,3
2,1,7,,,0.8341507352888584,3
2,1,7,,,1.0183658692985773,3
2,1,7,,,0.8672106862068176,3
2,1,7,,,0.9014482721686363,3
2,1,7,,,1.0251681320369244,3
2,1,7,,,0.9960509147495031,3
2,1,7,,,0.8433352001011372,3
2,1,7,,,1.023000018671155,3
2,1,7,,,0.8194519095122814,3
2,1,7,,,0.8588794432580471,3
2,1,7,,,1.0194224044680595,3
2,1,7,,,0.8315258510410786,3
2,1,7,,,0.4078627713024616,3
2,1,7,,,0.7273074612021446,3
2,1,7,,,0.745110159739852,3
2,1,7,,,0.8450158350169659,3
2,1,7,,,1.0202558189630508,3
2,1,7,,,0.6012102514505386,3
2,1,7,,,0.8298278879374266,3
2,1,7,,,0.6616932600736618,3
2,1,7,,,0.7491153385490179,3
2,1,7,,,0.5935687087476254,3
2,1,7,,,1.0126345045864582,3
2,1,7,,,0.6700763199478388,3
2,1,7,,,0.8453249149024487,3
2,1,7,,,0.4676090534776449,3
2,1,7,,,0.9919793978333473,3
2,1,7,,,0.8166190963238478,3
2,1,7,,,1.0225563310086727,3
2,1,7,,,0.8982948195189238,3
2,1,7,,,0.6369122955948114,3
2,1,7,,,0.6756820399314165,3
2,1,7,,,0.7069285400211811,3
2,1,7,,,0.6612580455839634,3
2,1,7,,,0.4573373682796955,3
2,1,7,,,0.63780527561903,3
2,1,7,,,0.6287605445832014,3
2,1,7,,,0.9062507469207048,3
2,1,7,,,0.5208395328372717,3
2,1,7,,,1.0255916323512793,3
2,1,7,,,0.6764024458825588,3
2,1,7,,,1.0189663209021091,3
2,1,7,,,0.883604608476162,3
2,1,7,,,0.5296014957129955,3
2,1,7,,,0.8365770094096661,3
2,1,7,,,0.8410001061856747,3
2,1,7,,,0.7190117202699184,3
2,1,7,,,0.9833225235342979,3
2,1,7,,,0.6289209369570017,3
2,1,7,,,0.8856049813330173,3
2,1,7,,,0.7366792839020491,3
2,1,7,,,0.8932089749723673,3
2,1,7,,,0.984089707955718,3
2,1,7,,,0.6276880092918873,3
2,1,7,,,0.8379578441381454,3
2,1,7,,,0.6550837177783251,3
2,1,7,,,0.44796662777662277,3
2,1,7,,,1.0218419283628464,3
2,1,7,,,1.0168438646942377,3
2,1,7,,,0.9319073278456926,3
2,1,7,,,0.914868900552392,3
2,1,7,,,1.015247967094183,3
2,1,7,,,0.8394129164516926,3
2,1,7,,,0.8759579136967659,3
2,1,7,,,0.824099650606513,3
2,1,7,,,0.7239430192857981,3
2,1,7,,,0.904496168717742,3
2,1,7,,,0.6637654397636652,3
2,1,7,,,0.6625963412225246,3
2,1,7,,,0.6570911109447479,3
2,1,7,,,0.847826462239027,3
2,1,7,,,0.9304135423153639,3
2,1,7,,,0.6398878376930952,3
2,1,7,,,0.7367443852126598,3
2,1,7,,,0.9789118301123381,3
2,1,7,,,1.0211694538593292,3
2,1,7,,,1.0190766211599112,3
2,1,7,,,1.0202696789056063,3
2,1,7,,,0.46865118853747845,3
2,1,7,,,0.9567110314965248,3
2,1,7,,,0.667996359989047,3
2,1,7,,,0.49082780070602894,3
2,1,7,,,0.857186459004879,3
2,1,7,,,0.9879218433052301,3
2,1,7,,,0.5519802682101727,3
2,1,7,,,0.625798087567091,3
2,1,7,,,0.8276596274226904,3
2,1,7,,,1.021068574860692,3
2,1,7,,,0.6901239864528179,3
2,1,7,,,0.6702676322311163,3
2,1,7,,,0.7971651796251535,3
2,1,7,,,0.5896700862795115,3
2,1,7,,,0.67448247410357,3
2,1,7,,,0.46505434438586235,3
2,1,8,,,1.5620915163308382,3
2,1,8,,,0.799932423979044,3
2,1,8,,,1.008196460083127,3
2,1,8,,,0.8578119035810232,3
2,1,8,,,0.8345015458762646,3
2,1,8,,,0.7527077328413725,3
2,1,8,,,0.6246060486882925,3
2,1,8,,,0.5115662720054388,3
2,1,8,,,0.6474386509507895,3
2,1,8,,,0.941712137311697,3
2,1,8,,,0.834835909307003,3
2,1,8,,,0.63301120698452,3
2,1,8,,,0.9329199567437172,3
2,1,8,,,0.9433643203228712,3
2,1,8,,,1.021204449236393,3
2,1,8,,,0.7970528639853001,3
2,1,8,,,0.9431517273187637,3
2,1,8,,,1.0665728487074375,3
2,1,8,,,0.7230118364095688,3
2,1,8,,,0.5771741773933172,3
2,1,8,,,0.8444085419178009,3
2,1,8,,,0.8568007480353117,3
2,1,8,,,0.7139474991708994,3
2,1,8,,,1.0583565291017294,3
2,1,8,,,0.7902406509965658,3
2,1,8,,,0.47603417932987213,3
2,1,8,,,1.0573406163603067,3
2,1,8,,,0.8726087566465139,3
2,1,8,,,0.959163336083293,3
2,1,8,,,0.6408076826483011,3
2,1,8,,,0.5417328886687756,3
2,1,8,,,0.6252244394272566,3
2,1,8,,,0.948545416817069,3
2,1,8,,,0.8866570517420769,3
2,1,8,,,0.7226421982049942,3
2,1,8,,,1.0336369927972555,3
2,1,8,,,1.0623602960258722,3
2,1,8,,,0.9572454504668713,3
2,1,8,,,1.0627074893563986,3
2,1,8,,,0.9537647049874067,3
2,1,8,,,0.9301561992615461,3
2,1,8,,,0.8489156104624271,3
2,1,8,,,0.823846809566021,3
2,1,8,,,1.0533788595348597,3
2,1,8,,,0.6982059143483639,3
2,1,8,,,1.0585218537598848,3
2,1,8,,,0.7005828730762005,3
2,1,8,,,0.8576043639332056,3
2,1,8,,,1.0535399578511715,3
2,1,8,,,0.49777733348309994,3
2,1,8,,,0.6889775842428207,3
2,1,8,,,0.5061375498771667,3
2,1,8,,,0.549075385555625,3
2,1,8,,,1.0603680741041899,3
2,1,8,,,0.5657058302313089,3
2,1,8,,,0.45933081209659576,2
2,1,8,,,0.7664202954620123,3
2,1,8,,,1.0602689813822508,3
2,1,8,,,1.0602206271141768,3
2,1,8,,,0.860955998301506,3
2,1,8,,,0.526607621461153,3
2,1,8,,,0.7868005391210318,3
2,1,8,,,0.8577529415488243,3
2,1,8,,,0.6864650081843138,3
2,1,8,,,1.0434575770050287,3
2,1,8,,,1.0570998899638653,3
2,1,8,,,1.0650753751397133,3
2,1,8,,,0.7219048198312521,3
2,1,8,,,0.9652082286775112,3
2,1,8,,,0.5332925450056791,3
2,1,8,,,1.0562685765326023,3
2,1,8,,,1.046519374474883,3
2,1,8,,,0.5783839207142591,3
2,1,8,,,0.9583737216889858,3
2,1,8,,,0.6320776827633381,3
2,1,8,,,0.9613486286252737,3
2,1,8,,,0.844021363183856,3
2,1,8,,,0.8994211256504059,3
2,1,8,,,1.0615970734506845,3
2,1,8,,,0.7150600105524063,3
2,1,8,,,0.8574959877878428,3
2,1,8,,,0.8579682856798172,3
2,1,8,,,0.7611444257199764,3
2,1,8,,,0.5326573234051466,3
2,1,8,,,0.7530119977891445,3
2,1,8,,,1.0585368517786264,3
2,1,8,,,1.0653464868664742,3
2,1,8,,,0.859690522775054,3
2,1,8,,,0.67991803586483,3
2,1,8,,,0.7168036177754402,3
2,1,8,,,0.4538731016218662,3
2,1,8,,,1.0096757132560015,3
2,1,8,,,0.7428598385304213,3
2,1,8,,,0.9424931276589632,3
2,1,8,,,0.8567853085696697,3
2,1,8,,,1.0401057861745358,3
2,1,8,,,1.0421621389687061,3
2,1,8,,,0.8254407327622175,3
2,1,8,,,1.0338419694453478,3
2,1,8,,,1.0629063658416271,3
2,1,8,,,0.8007968496531248,3
2,1,8,,,0.8231260478496552,3
2,1,8,,,0.6292024198919535,3
2,1,8,,,0.9029790796339512,3
2,1,8,,,0.79005141928792,3
2,1,8,,,0.6248938404023647,3
2,1,8,,,0.9425048604607582,3
2,1,8,,,0.7662478480488062,3
